time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-06 00:00:00+00:00,2,1,,
2024-10-07 00:00:00+00:00,1,1,5.0,2.0
2024-10-10 00:00:00+00:00,2,1,11.0,2.0
2024-10-14 00:00:00+00:00,3,1,,
